id,benchmark,setting,metric,metric_value,metric_stderr
Deci/DeciCoder-1b,hendrycksTest-international_law,5-shot,accuracy,0.256198347107438,0.0398497965330287
Deci/DeciCoder-1b,hendrycksTest-international_law,5-shot,acc_norm,0.256198347107438,0.0398497965330287
Deci/DeciCoder-1b,hendrycksTest-jurisprudence,5-shot,accuracy,0.2314814814814814,0.0407749470925262
Deci/DeciCoder-1b,hendrycksTest-jurisprudence,5-shot,acc_norm,0.2314814814814814,0.0407749470925262
Deci/DeciCoder-1b,hendrycksTest-logical_fallacies,5-shot,accuracy,0.263803680981595,0.0346241993161562
Deci/DeciCoder-1b,hendrycksTest-logical_fallacies,5-shot,acc_norm,0.263803680981595,0.0346241993161562
Deci/DeciCoder-1b,hendrycksTest-machine_learning,5-shot,accuracy,0.2589285714285714,0.0415775153986562
Deci/DeciCoder-1b,hendrycksTest-machine_learning,5-shot,acc_norm,0.2589285714285714,0.0415775153986562
Deci/DeciCoder-1b,hendrycksTest-management,5-shot,accuracy,0.1844660194174757,0.0384042362728827
Deci/DeciCoder-1b,hendrycksTest-management,5-shot,acc_norm,0.1844660194174757,0.0384042362728827
Deci/DeciCoder-1b,hendrycksTest-marketing,5-shot,accuracy,0.282051282051282,0.0294803605495411
Deci/DeciCoder-1b,hendrycksTest-marketing,5-shot,acc_norm,0.282051282051282,0.0294803605495411
Deci/DeciCoder-1b,hendrycksTest-medical_genetics,5-shot,accuracy,0.2,0.0402015126103684
Deci/DeciCoder-1b,hendrycksTest-medical_genetics,5-shot,acc_norm,0.2,0.0402015126103684
Deci/DeciCoder-1b,hendrycksTest-miscellaneous,5-shot,accuracy,0.2796934865900383,0.0160507921480365
Deci/DeciCoder-1b,hendrycksTest-miscellaneous,5-shot,acc_norm,0.2796934865900383,0.0160507921480365
Deci/DeciCoder-1b,hendrycksTest-moral_disputes,5-shot,accuracy,0.2398843930635838,0.0229895925431235
Deci/DeciCoder-1b,hendrycksTest-moral_disputes,5-shot,acc_norm,0.2398843930635838,0.0229895925431235
Deci/DeciCoder-1b,hendrycksTest-moral_scenarios,5-shot,accuracy,0.2469273743016759,0.0144222922048088
Deci/DeciCoder-1b,hendrycksTest-moral_scenarios,5-shot,acc_norm,0.2469273743016759,0.0144222922048088
Deci/DeciCoder-1b,hendrycksTest-nutrition,5-shot,accuracy,0.218954248366013,0.0236790898618077
Deci/DeciCoder-1b,hendrycksTest-nutrition,5-shot,acc_norm,0.218954248366013,0.0236790898618077
Deci/DeciCoder-1b,hendrycksTest-philosophy,5-shot,accuracy,0.2829581993569132,0.0255830624899848
Deci/DeciCoder-1b,hendrycksTest-philosophy,5-shot,acc_norm,0.2829581993569132,0.0255830624899848
Deci/DeciCoder-1b,hendrycksTest-prehistory,5-shot,accuracy,0.2438271604938271,0.0238918795419596
Deci/DeciCoder-1b,hendrycksTest-prehistory,5-shot,acc_norm,0.2438271604938271,0.0238918795419596
Deci/DeciCoder-1b,hendrycksTest-professional_accounting,5-shot,accuracy,0.25177304964539,0.0258921511567094
Deci/DeciCoder-1b,hendrycksTest-professional_accounting,5-shot,acc_norm,0.25177304964539,0.0258921511567094
Deci/DeciCoder-1b,hendrycksTest-professional_law,5-shot,accuracy,0.241851368970013,0.010936550813827
Deci/DeciCoder-1b,hendrycksTest-professional_law,5-shot,acc_norm,0.241851368970013,0.010936550813827
Deci/DeciCoder-1b,hendrycksTest-professional_medicine,5-shot,accuracy,0.1727941176470588,0.0229660675855817
Deci/DeciCoder-1b,hendrycksTest-professional_medicine,5-shot,acc_norm,0.1727941176470588,0.0229660675855817
Deci/DeciCoder-1b,hendrycksTest-professional_psychology,5-shot,accuracy,0.2826797385620915,0.0182172695520534
Deci/DeciCoder-1b,hendrycksTest-professional_psychology,5-shot,acc_norm,0.2826797385620915,0.0182172695520534
Deci/DeciCoder-1b,hendrycksTest-public_relations,5-shot,accuracy,0.2454545454545454,0.0412206650287828
Deci/DeciCoder-1b,hendrycksTest-public_relations,5-shot,acc_norm,0.2454545454545454,0.0412206650287828
Deci/DeciCoder-1b,hendrycksTest-security_studies,5-shot,accuracy,0.1959183673469387,0.0254093019532256
Deci/DeciCoder-1b,hendrycksTest-security_studies,5-shot,acc_norm,0.1959183673469387,0.0254093019532256
Deci/DeciCoder-1b,hendrycksTest-sociology,5-shot,accuracy,0.2587064676616915,0.030965903123573
Deci/DeciCoder-1b,hendrycksTest-sociology,5-shot,acc_norm,0.2587064676616915,0.030965903123573
Deci/DeciCoder-1b,hendrycksTest-us_foreign_policy,5-shot,accuracy,0.26,0.0440844002276808
Deci/DeciCoder-1b,hendrycksTest-us_foreign_policy,5-shot,acc_norm,0.26,0.0440844002276808
Deci/DeciCoder-1b,hendrycksTest-virology,5-shot,accuracy,0.253012048192771,0.0338442915523313
Deci/DeciCoder-1b,hendrycksTest-virology,5-shot,acc_norm,0.253012048192771,0.0338442915523313
Deci/DeciCoder-1b,hendrycksTest-world_religions,5-shot,accuracy,0.2982456140350877,0.0350877192982456
Deci/DeciCoder-1b,hendrycksTest-world_religions,5-shot,acc_norm,0.2982456140350877,0.0350877192982456
Deci/DeciCoder-1b,truthfulqa:mc,0-shot,mc1,0.2582619339045288,0.0153218216884761
Deci/DeciCoder-1b,truthfulqa:mc,0-shot,mc2,0.4705381335286149,0.0154910129799629
rinna/bilingual-gpt-neox-4b,minerva_math_precalc,5-shot,accuracy,0.0073260073260073,0.003652908089383
rinna/bilingual-gpt-neox-4b,minerva_math_prealgebra,5-shot,accuracy,0.010332950631458,0.0034284443646836
rinna/bilingual-gpt-neox-4b,minerva_math_num_theory,5-shot,accuracy,0.0185185185185185,0.0058069728079122
rinna/bilingual-gpt-neox-4b,minerva_math_intermediate_algebra,5-shot,accuracy,0.0110741971207087,0.0034844537978317
rinna/bilingual-gpt-neox-4b,minerva_math_geometry,5-shot,accuracy,0.0187891440501043,0.0062104164279974
rinna/bilingual-gpt-neox-4b,minerva_math_counting_and_prob,5-shot,accuracy,0.0063291139240506,0.003646382041065
rinna/bilingual-gpt-neox-4b,minerva_math_algebra,5-shot,accuracy,0.0092670598146588,0.0027823191184888
rinna/bilingual-gpt-neox-4b,fld_default,0-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,fld_star,0-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,arithmetic_3da,5-shot,accuracy,0.0015,0.0008655920660521
rinna/bilingual-gpt-neox-4b,arithmetic_3ds,5-shot,accuracy,0.0075,0.0019296986470519
rinna/bilingual-gpt-neox-4b,arithmetic_4da,5-shot,accuracy,0.0005,0.0005
rinna/bilingual-gpt-neox-4b,arithmetic_2ds,5-shot,accuracy,0.0415,0.0044608098381578
rinna/bilingual-gpt-neox-4b,arithmetic_5ds,5-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,arithmetic_5da,5-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,arithmetic_1dc,5-shot,accuracy,0.066,0.005553144938623
rinna/bilingual-gpt-neox-4b,arithmetic_4ds,5-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,arithmetic_2dm,5-shot,accuracy,0.033,0.0039954326099773
rinna/bilingual-gpt-neox-4b,arithmetic_2da,5-shot,accuracy,0.035,0.0041104680966998
rinna/bilingual-gpt-neox-4b,gsm8k_cot,5-shot,accuracy,0.0219863532979529,0.00403916275811
rinna/bilingual-gpt-neox-4b,gsm8k,5-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,anli_r2,0-shot,brier_score,0.7465044173321834,
rinna/bilingual-gpt-neox-4b,anli_r3,0-shot,brier_score,0.7382616042295201,
rinna/bilingual-gpt-neox-4b,anli_r1,0-shot,brier_score,0.7422539652276323,
rinna/bilingual-gpt-neox-4b,xnli_eu,0-shot,brier_score,0.9935567744254022,
rinna/bilingual-gpt-neox-4b,xnli_vi,0-shot,brier_score,0.8210592681442176,
rinna/bilingual-gpt-neox-4b,xnli_ru,0-shot,brier_score,0.8190550378326039,
rinna/bilingual-gpt-neox-4b,xnli_zh,0-shot,brier_score,0.943566426138912,
rinna/bilingual-gpt-neox-4b,xnli_tr,0-shot,brier_score,0.8247652276169989,
rinna/bilingual-gpt-neox-4b,xnli_fr,0-shot,brier_score,0.7935452141545868,
rinna/bilingual-gpt-neox-4b,xnli_en,0-shot,brier_score,0.673510778129045,
rinna/bilingual-gpt-neox-4b,xnli_ur,0-shot,brier_score,0.93848350317982,
rinna/bilingual-gpt-neox-4b,xnli_ar,0-shot,brier_score,1.080089095089373,
rinna/bilingual-gpt-neox-4b,xnli_de,0-shot,brier_score,0.8497396490738153,
rinna/bilingual-gpt-neox-4b,xnli_hi,0-shot,brier_score,0.7784793501566398,
rinna/bilingual-gpt-neox-4b,xnli_es,0-shot,brier_score,0.8344890347288778,
rinna/bilingual-gpt-neox-4b,xnli_bg,0-shot,brier_score,0.9131127340061094,
rinna/bilingual-gpt-neox-4b,xnli_sw,0-shot,brier_score,0.8375909307024677,
rinna/bilingual-gpt-neox-4b,xnli_el,0-shot,brier_score,0.920078994998459,
rinna/bilingual-gpt-neox-4b,xnli_th,0-shot,brier_score,0.7626190761994815,
rinna/bilingual-gpt-neox-4b,logiqa2,0-shot,brier_score,1.0595557248900274,
rinna/bilingual-gpt-neox-4b,mathqa,0-shot,brier_score,0.9543318277043356,
rinna/bilingual-gpt-neox-4b,lambada_standard,0-shot,perplexity,9.40445963354471,0.2520259735682458
rinna/bilingual-gpt-neox-4b,lambada_standard,0-shot,accuracy,0.518338831748496,0.0069612905861364
rinna/bilingual-gpt-neox-4b,lambada_openai,0-shot,perplexity,5.365362213035259,0.1284236656044808
rinna/bilingual-gpt-neox-4b,lambada_openai,0-shot,accuracy,0.6394333398020571,0.0066896361125438
rinna/bilingual-gpt-neox-4b,mmlu_world_religions,0-shot,accuracy,0.2514619883040935,0.0332750442384684
rinna/bilingual-gpt-neox-4b,mmlu_formal_logic,0-shot,accuracy,0.246031746031746,0.0385227336492431
rinna/bilingual-gpt-neox-4b,mmlu_prehistory,0-shot,accuracy,0.2777777777777778,0.0249220011688863
rinna/bilingual-gpt-neox-4b,mmlu_moral_scenarios,0-shot,accuracy,0.2469273743016759,0.0144222922048088
rinna/bilingual-gpt-neox-4b,mmlu_high_school_world_history,0-shot,accuracy,0.2362869198312236,0.0276521531441592
rinna/bilingual-gpt-neox-4b,mmlu_moral_disputes,0-shot,accuracy,0.1994219653179191,0.0215119006542525
rinna/bilingual-gpt-neox-4b,mmlu_professional_law,0-shot,accuracy,0.2503259452411995,0.0110641510271654
rinna/bilingual-gpt-neox-4b,mmlu_logical_fallacies,0-shot,accuracy,0.294478527607362,0.0358116579047408
rinna/bilingual-gpt-neox-4b,mmlu_high_school_us_history,0-shot,accuracy,0.230392156862745,0.029554292605695
rinna/bilingual-gpt-neox-4b,mmlu_philosophy,0-shot,accuracy,0.3054662379421222,0.0261605844501404
rinna/bilingual-gpt-neox-4b,mmlu_jurisprudence,0-shot,accuracy,0.2777777777777778,0.0433004374965074
rinna/bilingual-gpt-neox-4b,mmlu_international_law,0-shot,accuracy,0.3140495867768595,0.0423696475304101
rinna/bilingual-gpt-neox-4b,mmlu_high_school_european_history,0-shot,accuracy,0.2424242424242424,0.0334640988105595
rinna/bilingual-gpt-neox-4b,mmlu_high_school_government_and_politics,0-shot,accuracy,0.2279792746113989,0.0302769099451782
rinna/bilingual-gpt-neox-4b,mmlu_high_school_microeconomics,0-shot,accuracy,0.2689075630252101,0.0288013921936312
rinna/bilingual-gpt-neox-4b,mmlu_high_school_geography,0-shot,accuracy,0.2323232323232323,0.0300886294902174
rinna/bilingual-gpt-neox-4b,mmlu_high_school_psychology,0-shot,accuracy,0.2201834862385321,0.0177659786523275
rinna/bilingual-gpt-neox-4b,mmlu_public_relations,0-shot,accuracy,0.1909090909090909,0.0376442558598492
rinna/bilingual-gpt-neox-4b,mmlu_us_foreign_policy,0-shot,accuracy,0.26,0.0440844002276807
rinna/bilingual-gpt-neox-4b,mmlu_sociology,0-shot,accuracy,0.2587064676616915,0.030965903123573
rinna/bilingual-gpt-neox-4b,mmlu_high_school_macroeconomics,0-shot,accuracy,0.2461538461538461,0.021840866990423
rinna/bilingual-gpt-neox-4b,mmlu_security_studies,0-shot,accuracy,0.1795918367346938,0.0245732935895856
rinna/bilingual-gpt-neox-4b,mmlu_professional_psychology,0-shot,accuracy,0.25,0.0175178188450144
rinna/bilingual-gpt-neox-4b,mmlu_human_sexuality,0-shot,accuracy,0.2137404580152671,0.0359546161177469
rinna/bilingual-gpt-neox-4b,mmlu_econometrics,0-shot,accuracy,0.2280701754385964,0.0394715278266941
rinna/bilingual-gpt-neox-4b,mmlu_miscellaneous,0-shot,accuracy,0.2733077905491698,0.0159366810626285
rinna/bilingual-gpt-neox-4b,mmlu_marketing,0-shot,accuracy,0.235042735042735,0.0277788359049354
rinna/bilingual-gpt-neox-4b,mmlu_management,0-shot,accuracy,0.203883495145631,0.0398913985953176
rinna/bilingual-gpt-neox-4b,mmlu_nutrition,0-shot,accuracy,0.2647058823529412,0.0252616912197294
rinna/bilingual-gpt-neox-4b,mmlu_medical_genetics,0-shot,accuracy,0.24,0.0429234695990928
rinna/bilingual-gpt-neox-4b,mmlu_human_aging,0-shot,accuracy,0.3049327354260089,0.0308986108824775
rinna/bilingual-gpt-neox-4b,mmlu_professional_medicine,0-shot,accuracy,0.1801470588235294,0.0233451636165448
rinna/bilingual-gpt-neox-4b,mmlu_college_medicine,0-shot,accuracy,0.2427745664739884,0.0326926380614177
rinna/bilingual-gpt-neox-4b,mmlu_business_ethics,0-shot,accuracy,0.2,0.0402015126103684
rinna/bilingual-gpt-neox-4b,mmlu_clinical_knowledge,0-shot,accuracy,0.2490566037735849,0.0266164829805017
rinna/bilingual-gpt-neox-4b,mmlu_global_facts,0-shot,accuracy,0.3,0.0460566186471838
rinna/bilingual-gpt-neox-4b,mmlu_virology,0-shot,accuracy,0.3012048192771084,0.0357160923005348
rinna/bilingual-gpt-neox-4b,mmlu_professional_accounting,0-shot,accuracy,0.2730496453900709,0.0265778609433078
rinna/bilingual-gpt-neox-4b,mmlu_college_physics,0-shot,accuracy,0.2647058823529412,0.0438986995680877
rinna/bilingual-gpt-neox-4b,mmlu_high_school_physics,0-shot,accuracy,0.2516556291390728,0.0354330423438998
rinna/bilingual-gpt-neox-4b,mmlu_high_school_biology,0-shot,accuracy,0.2870967741935484,0.0257365427455945
rinna/bilingual-gpt-neox-4b,mmlu_college_biology,0-shot,accuracy,0.2291666666666666,0.0351469746786238
rinna/bilingual-gpt-neox-4b,mmlu_anatomy,0-shot,accuracy,0.2888888888888888,0.0391545063041425
rinna/bilingual-gpt-neox-4b,mmlu_college_chemistry,0-shot,accuracy,0.18,0.0386122919665369
rinna/bilingual-gpt-neox-4b,mmlu_computer_security,0-shot,accuracy,0.19,0.0394277244403662
rinna/bilingual-gpt-neox-4b,mmlu_college_computer_science,0-shot,accuracy,0.33,0.047258156262526
rinna/bilingual-gpt-neox-4b,mmlu_astronomy,0-shot,accuracy,0.2697368421052631,0.0361178056028489
rinna/bilingual-gpt-neox-4b,mmlu_college_mathematics,0-shot,accuracy,0.28,0.0451260859854212
rinna/bilingual-gpt-neox-4b,mmlu_conceptual_physics,0-shot,accuracy,0.2425531914893617,0.0280202262712002
rinna/bilingual-gpt-neox-4b,mmlu_abstract_algebra,0-shot,accuracy,0.28,0.0451260859854212
rinna/bilingual-gpt-neox-4b,mmlu_high_school_computer_science,0-shot,accuracy,0.3,0.0460566186471838
rinna/bilingual-gpt-neox-4b,mmlu_machine_learning,0-shot,accuracy,0.2410714285714285,0.0405986724695268
rinna/bilingual-gpt-neox-4b,mmlu_high_school_chemistry,0-shot,accuracy,0.2660098522167488,0.0310898260029375
rinna/bilingual-gpt-neox-4b,mmlu_high_school_statistics,0-shot,accuracy,0.3009259259259259,0.0312803908432988
rinna/bilingual-gpt-neox-4b,mmlu_elementary_mathematics,0-shot,accuracy,0.246031746031746,0.0221820372029483
rinna/bilingual-gpt-neox-4b,mmlu_electrical_engineering,0-shot,accuracy,0.2689655172413793,0.0369518331165023
rinna/bilingual-gpt-neox-4b,mmlu_high_school_mathematics,0-shot,accuracy,0.2592592592592592,0.0267192407837121
rinna/bilingual-gpt-neox-4b,arc_challenge,25-shot,accuracy,0.2901023890784983,0.0132615736775207
rinna/bilingual-gpt-neox-4b,arc_challenge,25-shot,acc_norm,0.3216723549488055,0.0136504880844941
rinna/bilingual-gpt-neox-4b,hellaswag,10-shot,accuracy,0.3646683927504481,0.0048035333333642
rinna/bilingual-gpt-neox-4b,hellaswag,10-shot,acc_norm,0.4372634933280223,0.0049503473337018
rinna/bilingual-gpt-neox-4b,truthfulqa_mc2,0-shot,accuracy,0.3587180858240576,0.013702244823217
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,bleu_max,20.298502784294392,0.6658217344882357
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,bleu_acc,0.2949816401468788,0.0159644009655896
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,bleu_diff,-6.505009210061705,0.6268960954843193
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge1_max,43.773621090740846,0.8400411954477274
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge1_acc,0.241126070991432,0.0149748272797523
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge1_diff,-10.723279586053891,0.7370334795276966
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge2_max,26.5835203998597,0.8994004691527028
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge2_acc,0.1799265605875153,0.0134471092355375
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge2_diff,-11.606543714790986,0.8349217988871113
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rougeL_max,40.61834366861577,0.833488462597628
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rougeL_acc,0.2362301101591187,0.0148697550158711
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rougeL_diff,-10.553870158245887,0.7246002434925973
rinna/bilingual-gpt-neox-4b,truthfulqa_mc1,0-shot,accuracy,0.2141982864137087,0.0143621481556904
rinna/bilingual-gpt-neox-4b,winogrande,5-shot,accuracy,0.5185477505919495,0.0140428137088883
kevin009/babyllama-v0.6,arc:challenge,25-shot,accuracy,0.3523890784982935,0.0139601426005986
kevin009/babyllama-v0.6,arc:challenge,25-shot,acc_norm,0.3609215017064846,0.0140347613861754
kevin009/babyllama-v0.6,hellaswag,10-shot,accuracy,0.4633539135630352,0.0049763614543413
kevin009/babyllama-v0.6,hellaswag,10-shot,acc_norm,0.6159131647082254,0.0048538457503921
kevin009/babyllama-v0.6,hendrycksTest-abstract_algebra,5-shot,accuracy,0.24,0.0429234695990928
kevin009/babyllama-v0.6,hendrycksTest-abstract_algebra,5-shot,acc_norm,0.24,0.0429234695990928
kevin009/babyllama-v0.6,hendrycksTest-anatomy,5-shot,accuracy,0.1777777777777777,0.0330278985990171
kevin009/babyllama-v0.6,hendrycksTest-anatomy,5-shot,acc_norm,0.1777777777777777,0.0330278985990171
kevin009/babyllama-v0.6,hendrycksTest-astronomy,5-shot,accuracy,0.1710526315789473,0.030643607071677
