id,benchmark,setting,metric,metric_value,metric_stderr
Deci/DeciCoder-1b,hendrycksTest-elementary_mathematics,5-shot,accuracy,0.2328042328042328,0.02176596167215453
Deci/DeciCoder-1b,hendrycksTest-elementary_mathematics,5-shot,acc_norm,0.2328042328042328,0.02176596167215453
Deci/DeciCoder-1b,hendrycksTest-formal_logic,5-shot,accuracy,0.2698412698412698,0.03970158273235173
Deci/DeciCoder-1b,hendrycksTest-formal_logic,5-shot,acc_norm,0.2698412698412698,0.03970158273235173
Deci/DeciCoder-1b,hendrycksTest-global_facts,5-shot,accuracy,0.3,0.046056618647183814
Deci/DeciCoder-1b,hendrycksTest-global_facts,5-shot,acc_norm,0.3,0.046056618647183814
Deci/DeciCoder-1b,hendrycksTest-high_school_biology,5-shot,accuracy,0.17419354838709677,0.021576248184514583
Deci/DeciCoder-1b,hendrycksTest-high_school_biology,5-shot,acc_norm,0.17419354838709677,0.021576248184514583
Deci/DeciCoder-1b,hendrycksTest-high_school_chemistry,5-shot,accuracy,0.18719211822660098,0.027444924966882618
Deci/DeciCoder-1b,hendrycksTest-high_school_chemistry,5-shot,acc_norm,0.18719211822660098,0.027444924966882618
Deci/DeciCoder-1b,hendrycksTest-high_school_computer_science,5-shot,accuracy,0.3,0.046056618647183814
Deci/DeciCoder-1b,hendrycksTest-high_school_computer_science,5-shot,acc_norm,0.3,0.046056618647183814
Deci/DeciCoder-1b,hendrycksTest-high_school_european_history,5-shot,accuracy,0.23030303030303031,0.03287666758603488
Deci/DeciCoder-1b,hendrycksTest-high_school_european_history,5-shot,acc_norm,0.23030303030303031,0.03287666758603488
Deci/DeciCoder-1b,hendrycksTest-high_school_geography,5-shot,accuracy,0.20707070707070707,0.02886977846026705
Deci/DeciCoder-1b,hendrycksTest-high_school_geography,5-shot,acc_norm,0.20707070707070707,0.02886977846026705
Deci/DeciCoder-1b,hendrycksTest-high_school_government_and_politics,5-shot,accuracy,0.20725388601036268,0.029252823291803617
Deci/DeciCoder-1b,hendrycksTest-high_school_government_and_politics,5-shot,acc_norm,0.20725388601036268,0.029252823291803617
Deci/DeciCoder-1b,hendrycksTest-high_school_macroeconomics,5-shot,accuracy,0.19487179487179487,0.02008316759518139
Deci/DeciCoder-1b,hendrycksTest-high_school_macroeconomics,5-shot,acc_norm,0.19487179487179487,0.02008316759518139
Deci/DeciCoder-1b,hendrycksTest-high_school_mathematics,5-shot,accuracy,0.24444444444444444,0.026202766534652148
Deci/DeciCoder-1b,hendrycksTest-high_school_mathematics,5-shot,acc_norm,0.24444444444444444,0.026202766534652148
Deci/DeciCoder-1b,hendrycksTest-high_school_microeconomics,5-shot,accuracy,0.19327731092436976,0.02564947026588919
Deci/DeciCoder-1b,hendrycksTest-high_school_microeconomics,5-shot,acc_norm,0.19327731092436976,0.02564947026588919
Deci/DeciCoder-1b,hendrycksTest-high_school_physics,5-shot,accuracy,0.26490066225165565,0.03603038545360384
Deci/DeciCoder-1b,hendrycksTest-high_school_physics,5-shot,acc_norm,0.26490066225165565,0.03603038545360384
Deci/DeciCoder-1b,hendrycksTest-high_school_psychology,5-shot,accuracy,0.1908256880733945,0.016847676400091112
Deci/DeciCoder-1b,hendrycksTest-high_school_psychology,5-shot,acc_norm,0.1908256880733945,0.016847676400091112
Deci/DeciCoder-1b,hendrycksTest-high_school_statistics,5-shot,accuracy,0.1712962962962963,0.025695341643824688
Deci/DeciCoder-1b,hendrycksTest-high_school_statistics,5-shot,acc_norm,0.1712962962962963,0.025695341643824688
Deci/DeciCoder-1b,hendrycksTest-high_school_us_history,5-shot,accuracy,0.25980392156862747,0.030778554678693268
Deci/DeciCoder-1b,hendrycksTest-high_school_us_history,5-shot,acc_norm,0.25980392156862747,0.030778554678693268
Deci/DeciCoder-1b,hendrycksTest-high_school_world_history,5-shot,accuracy,0.270042194092827,0.028900721906293426
Deci/DeciCoder-1b,hendrycksTest-high_school_world_history,5-shot,acc_norm,0.270042194092827,0.028900721906293426
Deci/DeciCoder-1b,hendrycksTest-human_aging,5-shot,accuracy,0.3094170403587444,0.031024411740572206
Deci/DeciCoder-1b,hendrycksTest-human_aging,5-shot,acc_norm,0.3094170403587444,0.031024411740572206
Deci/DeciCoder-1b,hendrycksTest-human_sexuality,5-shot,accuracy,0.2824427480916031,0.03948406125768361
Deci/DeciCoder-1b,hendrycksTest-human_sexuality,5-shot,acc_norm,0.2824427480916031,0.03948406125768361
Deci/DeciCoder-1b,hendrycksTest-international_law,5-shot,accuracy,0.256198347107438,0.03984979653302871
Deci/DeciCoder-1b,hendrycksTest-international_law,5-shot,acc_norm,0.256198347107438,0.03984979653302871
Deci/DeciCoder-1b,hendrycksTest-jurisprudence,5-shot,accuracy,0.23148148148148148,0.04077494709252626
Deci/DeciCoder-1b,hendrycksTest-jurisprudence,5-shot,acc_norm,0.23148148148148148,0.04077494709252626
Deci/DeciCoder-1b,hendrycksTest-logical_fallacies,5-shot,accuracy,0.26380368098159507,0.03462419931615623
Deci/DeciCoder-1b,hendrycksTest-logical_fallacies,5-shot,acc_norm,0.26380368098159507,0.03462419931615623
Deci/DeciCoder-1b,hendrycksTest-machine_learning,5-shot,accuracy,0.25892857142857145,0.041577515398656284
Deci/DeciCoder-1b,hendrycksTest-machine_learning,5-shot,acc_norm,0.25892857142857145,0.041577515398656284
Deci/DeciCoder-1b,hendrycksTest-management,5-shot,accuracy,0.18446601941747573,0.03840423627288276
Deci/DeciCoder-1b,hendrycksTest-management,5-shot,acc_norm,0.18446601941747573,0.03840423627288276
Deci/DeciCoder-1b,hendrycksTest-marketing,5-shot,accuracy,0.28205128205128205,0.02948036054954119
Deci/DeciCoder-1b,hendrycksTest-marketing,5-shot,acc_norm,0.28205128205128205,0.02948036054954119
Deci/DeciCoder-1b,hendrycksTest-medical_genetics,5-shot,accuracy,0.2,0.04020151261036845
Deci/DeciCoder-1b,hendrycksTest-medical_genetics,5-shot,acc_norm,0.2,0.04020151261036845
Deci/DeciCoder-1b,hendrycksTest-miscellaneous,5-shot,accuracy,0.2796934865900383,0.01605079214803655
Deci/DeciCoder-1b,hendrycksTest-miscellaneous,5-shot,acc_norm,0.2796934865900383,0.01605079214803655
Deci/DeciCoder-1b,hendrycksTest-moral_disputes,5-shot,accuracy,0.2398843930635838,0.022989592543123567
Deci/DeciCoder-1b,hendrycksTest-moral_disputes,5-shot,acc_norm,0.2398843930635838,0.022989592543123567
Deci/DeciCoder-1b,hendrycksTest-moral_scenarios,5-shot,accuracy,0.24692737430167597,0.014422292204808835
Deci/DeciCoder-1b,hendrycksTest-moral_scenarios,5-shot,acc_norm,0.24692737430167597,0.014422292204808835
Deci/DeciCoder-1b,hendrycksTest-nutrition,5-shot,accuracy,0.21895424836601307,0.02367908986180772
Deci/DeciCoder-1b,hendrycksTest-nutrition,5-shot,acc_norm,0.21895424836601307,0.02367908986180772
Deci/DeciCoder-1b,hendrycksTest-philosophy,5-shot,accuracy,0.2829581993569132,0.025583062489984827
Deci/DeciCoder-1b,hendrycksTest-philosophy,5-shot,acc_norm,0.2829581993569132,0.025583062489984827
Deci/DeciCoder-1b,hendrycksTest-prehistory,5-shot,accuracy,0.24382716049382716,0.023891879541959614
Deci/DeciCoder-1b,hendrycksTest-prehistory,5-shot,acc_norm,0.24382716049382716,0.023891879541959614
Deci/DeciCoder-1b,hendrycksTest-professional_accounting,5-shot,accuracy,0.25177304964539005,0.025892151156709405
Deci/DeciCoder-1b,hendrycksTest-professional_accounting,5-shot,acc_norm,0.25177304964539005,0.025892151156709405
Deci/DeciCoder-1b,hendrycksTest-professional_law,5-shot,accuracy,0.24185136897001303,0.010936550813827066
Deci/DeciCoder-1b,hendrycksTest-professional_law,5-shot,acc_norm,0.24185136897001303,0.010936550813827066
Deci/DeciCoder-1b,hendrycksTest-professional_medicine,5-shot,accuracy,0.17279411764705882,0.022966067585581788
Deci/DeciCoder-1b,hendrycksTest-professional_medicine,5-shot,acc_norm,0.17279411764705882,0.022966067585581788
Deci/DeciCoder-1b,hendrycksTest-professional_psychology,5-shot,accuracy,0.2826797385620915,0.018217269552053435
Deci/DeciCoder-1b,hendrycksTest-professional_psychology,5-shot,acc_norm,0.2826797385620915,0.018217269552053435
Deci/DeciCoder-1b,hendrycksTest-public_relations,5-shot,accuracy,0.24545454545454545,0.04122066502878284
Deci/DeciCoder-1b,hendrycksTest-public_relations,5-shot,acc_norm,0.24545454545454545,0.04122066502878284
Deci/DeciCoder-1b,hendrycksTest-security_studies,5-shot,accuracy,0.19591836734693877,0.025409301953225678
Deci/DeciCoder-1b,hendrycksTest-security_studies,5-shot,acc_norm,0.19591836734693877,0.025409301953225678
Deci/DeciCoder-1b,hendrycksTest-sociology,5-shot,accuracy,0.25870646766169153,0.030965903123573012
Deci/DeciCoder-1b,hendrycksTest-sociology,5-shot,acc_norm,0.25870646766169153,0.030965903123573012
Deci/DeciCoder-1b,hendrycksTest-us_foreign_policy,5-shot,accuracy,0.26,0.0440844002276808
Deci/DeciCoder-1b,hendrycksTest-us_foreign_policy,5-shot,acc_norm,0.26,0.0440844002276808
Deci/DeciCoder-1b,hendrycksTest-virology,5-shot,accuracy,0.25301204819277107,0.03384429155233135
Deci/DeciCoder-1b,hendrycksTest-virology,5-shot,acc_norm,0.25301204819277107,0.03384429155233135
Deci/DeciCoder-1b,hendrycksTest-world_religions,5-shot,accuracy,0.2982456140350877,0.03508771929824563
Deci/DeciCoder-1b,hendrycksTest-world_religions,5-shot,acc_norm,0.2982456140350877,0.03508771929824563
Deci/DeciCoder-1b,truthfulqa:mc,0-shot,mc1,0.2582619339045288,0.015321821688476194
Deci/DeciCoder-1b,truthfulqa:mc,0-shot,mc2,0.4705381335286149,0.015491012979962984
rinna/bilingual-gpt-neox-4b,minerva_math_precalc,5-shot,accuracy,0.007326007326007326,0.0036529080893830334
rinna/bilingual-gpt-neox-4b,minerva_math_prealgebra,5-shot,accuracy,0.010332950631458095,0.0034284443646836484
rinna/bilingual-gpt-neox-4b,minerva_math_num_theory,5-shot,accuracy,0.018518518518518517,0.005806972807912266
rinna/bilingual-gpt-neox-4b,minerva_math_intermediate_algebra,5-shot,accuracy,0.01107419712070875,0.0034844537978317453
rinna/bilingual-gpt-neox-4b,minerva_math_geometry,5-shot,accuracy,0.018789144050104383,0.006210416427997402
rinna/bilingual-gpt-neox-4b,minerva_math_counting_and_prob,5-shot,accuracy,0.006329113924050633,0.003646382041065029
rinna/bilingual-gpt-neox-4b,minerva_math_algebra,5-shot,accuracy,0.009267059814658803,0.002782319118488801
rinna/bilingual-gpt-neox-4b,fld_default,0-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,fld_star,0-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,arithmetic_3da,5-shot,accuracy,0.0015,0.0008655920660521547
rinna/bilingual-gpt-neox-4b,arithmetic_3ds,5-shot,accuracy,0.0075,0.0019296986470519833
rinna/bilingual-gpt-neox-4b,arithmetic_4da,5-shot,accuracy,0.0005,0.0005000000000000151
rinna/bilingual-gpt-neox-4b,arithmetic_2ds,5-shot,accuracy,0.0415,0.0044608098381578925
rinna/bilingual-gpt-neox-4b,arithmetic_5ds,5-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,arithmetic_5da,5-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,arithmetic_1dc,5-shot,accuracy,0.066,0.005553144938623081
rinna/bilingual-gpt-neox-4b,arithmetic_4ds,5-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,arithmetic_2dm,5-shot,accuracy,0.033,0.003995432609977368
rinna/bilingual-gpt-neox-4b,arithmetic_2da,5-shot,accuracy,0.035,0.004110468096699808
rinna/bilingual-gpt-neox-4b,gsm8k_cot,5-shot,accuracy,0.021986353297952996,0.0040391627581100676
rinna/bilingual-gpt-neox-4b,gsm8k,5-shot,accuracy,0.0,
rinna/bilingual-gpt-neox-4b,anli_r2,0-shot,brier_score,0.7465044173321834,
rinna/bilingual-gpt-neox-4b,anli_r3,0-shot,brier_score,0.7382616042295201,
rinna/bilingual-gpt-neox-4b,anli_r1,0-shot,brier_score,0.7422539652276323,
rinna/bilingual-gpt-neox-4b,xnli_eu,0-shot,brier_score,0.9935567744254022,
rinna/bilingual-gpt-neox-4b,xnli_vi,0-shot,brier_score,0.8210592681442176,
rinna/bilingual-gpt-neox-4b,xnli_ru,0-shot,brier_score,0.8190550378326039,
rinna/bilingual-gpt-neox-4b,xnli_zh,0-shot,brier_score,0.9435664261389121,
rinna/bilingual-gpt-neox-4b,xnli_tr,0-shot,brier_score,0.8247652276169989,
rinna/bilingual-gpt-neox-4b,xnli_fr,0-shot,brier_score,0.7935452141545868,
rinna/bilingual-gpt-neox-4b,xnli_en,0-shot,brier_score,0.673510778129045,
rinna/bilingual-gpt-neox-4b,xnli_ur,0-shot,brier_score,0.9384835031798199,
rinna/bilingual-gpt-neox-4b,xnli_ar,0-shot,brier_score,1.080089095089373,
rinna/bilingual-gpt-neox-4b,xnli_de,0-shot,brier_score,0.8497396490738153,
rinna/bilingual-gpt-neox-4b,xnli_hi,0-shot,brier_score,0.7784793501566398,
rinna/bilingual-gpt-neox-4b,xnli_es,0-shot,brier_score,0.8344890347288778,
rinna/bilingual-gpt-neox-4b,xnli_bg,0-shot,brier_score,0.9131127340061094,
rinna/bilingual-gpt-neox-4b,xnli_sw,0-shot,brier_score,0.8375909307024677,
rinna/bilingual-gpt-neox-4b,xnli_el,0-shot,brier_score,0.920078994998459,
rinna/bilingual-gpt-neox-4b,xnli_th,0-shot,brier_score,0.7626190761994815,
rinna/bilingual-gpt-neox-4b,logiqa2,0-shot,brier_score,1.0595557248900274,
rinna/bilingual-gpt-neox-4b,mathqa,5-shot,brier_score,0.9543318277043356,
rinna/bilingual-gpt-neox-4b,lambada_standard,0-shot,perplexity,9.40445963354471,0.25202597356824585
rinna/bilingual-gpt-neox-4b,lambada_standard,0-shot,accuracy,0.518338831748496,0.006961290586136407
rinna/bilingual-gpt-neox-4b,lambada_openai,0-shot,perplexity,5.365362213035259,0.12842366560448085
rinna/bilingual-gpt-neox-4b,lambada_openai,0-shot,accuracy,0.6394333398020571,0.006689636112543833
rinna/bilingual-gpt-neox-4b,mmlu_world_religions,0-shot,accuracy,0.25146198830409355,0.033275044238468436
rinna/bilingual-gpt-neox-4b,mmlu_formal_logic,0-shot,accuracy,0.24603174603174602,0.038522733649243156
rinna/bilingual-gpt-neox-4b,mmlu_prehistory,0-shot,accuracy,0.2777777777777778,0.024922001168886338
rinna/bilingual-gpt-neox-4b,mmlu_moral_scenarios,0-shot,accuracy,0.24692737430167597,0.01442229220480886
rinna/bilingual-gpt-neox-4b,mmlu_high_school_world_history,0-shot,accuracy,0.23628691983122363,0.027652153144159274
rinna/bilingual-gpt-neox-4b,mmlu_moral_disputes,0-shot,accuracy,0.1994219653179191,0.021511900654252562
rinna/bilingual-gpt-neox-4b,mmlu_professional_law,0-shot,accuracy,0.2503259452411995,0.01106415102716544
rinna/bilingual-gpt-neox-4b,mmlu_logical_fallacies,0-shot,accuracy,0.294478527607362,0.03581165790474082
rinna/bilingual-gpt-neox-4b,mmlu_high_school_us_history,0-shot,accuracy,0.23039215686274508,0.029554292605695066
rinna/bilingual-gpt-neox-4b,mmlu_philosophy,0-shot,accuracy,0.3054662379421222,0.026160584450140485
rinna/bilingual-gpt-neox-4b,mmlu_jurisprudence,0-shot,accuracy,0.2777777777777778,0.04330043749650741
rinna/bilingual-gpt-neox-4b,mmlu_international_law,0-shot,accuracy,0.3140495867768595,0.04236964753041018
rinna/bilingual-gpt-neox-4b,mmlu_high_school_european_history,0-shot,accuracy,0.24242424242424243,0.03346409881055953
rinna/bilingual-gpt-neox-4b,mmlu_high_school_government_and_politics,0-shot,accuracy,0.22797927461139897,0.03027690994517825
rinna/bilingual-gpt-neox-4b,mmlu_high_school_microeconomics,0-shot,accuracy,0.2689075630252101,0.028801392193631276
rinna/bilingual-gpt-neox-4b,mmlu_high_school_geography,0-shot,accuracy,0.23232323232323232,0.030088629490217483
rinna/bilingual-gpt-neox-4b,mmlu_high_school_psychology,0-shot,accuracy,0.22018348623853212,0.01776597865232757
rinna/bilingual-gpt-neox-4b,mmlu_public_relations,0-shot,accuracy,0.19090909090909092,0.03764425585984926
rinna/bilingual-gpt-neox-4b,mmlu_us_foreign_policy,0-shot,accuracy,0.26,0.04408440022768077
rinna/bilingual-gpt-neox-4b,mmlu_sociology,0-shot,accuracy,0.25870646766169153,0.030965903123573026
rinna/bilingual-gpt-neox-4b,mmlu_high_school_macroeconomics,0-shot,accuracy,0.24615384615384617,0.021840866990423077
rinna/bilingual-gpt-neox-4b,mmlu_security_studies,0-shot,accuracy,0.17959183673469387,0.024573293589585637
rinna/bilingual-gpt-neox-4b,mmlu_professional_psychology,0-shot,accuracy,0.25,0.01751781884501444
rinna/bilingual-gpt-neox-4b,mmlu_human_sexuality,0-shot,accuracy,0.21374045801526717,0.0359546161177469
rinna/bilingual-gpt-neox-4b,mmlu_econometrics,0-shot,accuracy,0.22807017543859648,0.03947152782669415
rinna/bilingual-gpt-neox-4b,mmlu_miscellaneous,0-shot,accuracy,0.27330779054916987,0.015936681062628556
rinna/bilingual-gpt-neox-4b,mmlu_marketing,0-shot,accuracy,0.23504273504273504,0.027778835904935444
rinna/bilingual-gpt-neox-4b,mmlu_management,0-shot,accuracy,0.20388349514563106,0.03989139859531769
rinna/bilingual-gpt-neox-4b,mmlu_nutrition,0-shot,accuracy,0.2647058823529412,0.025261691219729487
rinna/bilingual-gpt-neox-4b,mmlu_medical_genetics,0-shot,accuracy,0.24,0.04292346959909282
rinna/bilingual-gpt-neox-4b,mmlu_human_aging,0-shot,accuracy,0.30493273542600896,0.030898610882477515
rinna/bilingual-gpt-neox-4b,mmlu_professional_medicine,0-shot,accuracy,0.1801470588235294,0.02334516361654486
rinna/bilingual-gpt-neox-4b,mmlu_college_medicine,0-shot,accuracy,0.24277456647398843,0.0326926380614177
rinna/bilingual-gpt-neox-4b,mmlu_business_ethics,0-shot,accuracy,0.2,0.04020151261036843
rinna/bilingual-gpt-neox-4b,mmlu_clinical_knowledge,0-shot,accuracy,0.2490566037735849,0.02661648298050171
rinna/bilingual-gpt-neox-4b,mmlu_global_facts,0-shot,accuracy,0.3,0.04605661864718381
rinna/bilingual-gpt-neox-4b,mmlu_virology,0-shot,accuracy,0.30120481927710846,0.0357160923005348
rinna/bilingual-gpt-neox-4b,mmlu_professional_accounting,0-shot,accuracy,0.2730496453900709,0.02657786094330785
rinna/bilingual-gpt-neox-4b,mmlu_college_physics,0-shot,accuracy,0.2647058823529412,0.043898699568087785
rinna/bilingual-gpt-neox-4b,mmlu_high_school_physics,0-shot,accuracy,0.25165562913907286,0.035433042343899844
rinna/bilingual-gpt-neox-4b,mmlu_high_school_biology,0-shot,accuracy,0.2870967741935484,0.025736542745594525
rinna/bilingual-gpt-neox-4b,mmlu_college_biology,0-shot,accuracy,0.22916666666666666,0.03514697467862388
rinna/bilingual-gpt-neox-4b,mmlu_anatomy,0-shot,accuracy,0.28888888888888886,0.0391545063041425
rinna/bilingual-gpt-neox-4b,mmlu_college_chemistry,0-shot,accuracy,0.18,0.03861229196653694
rinna/bilingual-gpt-neox-4b,mmlu_computer_security,0-shot,accuracy,0.19,0.03942772444036622
rinna/bilingual-gpt-neox-4b,mmlu_college_computer_science,0-shot,accuracy,0.33,0.04725815626252604
rinna/bilingual-gpt-neox-4b,mmlu_astronomy,0-shot,accuracy,0.26973684210526316,0.03611780560284898
rinna/bilingual-gpt-neox-4b,mmlu_college_mathematics,0-shot,accuracy,0.28,0.04512608598542127
rinna/bilingual-gpt-neox-4b,mmlu_conceptual_physics,0-shot,accuracy,0.2425531914893617,0.028020226271200217
rinna/bilingual-gpt-neox-4b,mmlu_abstract_algebra,0-shot,accuracy,0.28,0.04512608598542128
rinna/bilingual-gpt-neox-4b,mmlu_high_school_computer_science,0-shot,accuracy,0.3,0.046056618647183814
rinna/bilingual-gpt-neox-4b,mmlu_machine_learning,0-shot,accuracy,0.24107142857142858,0.04059867246952687
rinna/bilingual-gpt-neox-4b,mmlu_high_school_chemistry,0-shot,accuracy,0.2660098522167488,0.031089826002937523
rinna/bilingual-gpt-neox-4b,mmlu_high_school_statistics,0-shot,accuracy,0.30092592592592593,0.03128039084329882
rinna/bilingual-gpt-neox-4b,mmlu_elementary_mathematics,0-shot,accuracy,0.24603174603174602,0.022182037202948365
rinna/bilingual-gpt-neox-4b,mmlu_electrical_engineering,0-shot,accuracy,0.2689655172413793,0.036951833116502325
rinna/bilingual-gpt-neox-4b,mmlu_high_school_mathematics,0-shot,accuracy,0.25925925925925924,0.02671924078371216
rinna/bilingual-gpt-neox-4b,arc_challenge,25-shot,accuracy,0.2901023890784983,0.013261573677520776
rinna/bilingual-gpt-neox-4b,arc_challenge,25-shot,acc_norm,0.3216723549488055,0.013650488084494162
rinna/bilingual-gpt-neox-4b,hellaswag,10-shot,accuracy,0.3646683927504481,0.004803533333364231
rinna/bilingual-gpt-neox-4b,hellaswag,10-shot,acc_norm,0.4372634933280223,0.0049503473337018334
rinna/bilingual-gpt-neox-4b,truthfulqa_mc2,0-shot,accuracy,0.3587180858240576,0.013702244823217082
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,bleu_max,20.298502784294392,0.6658217344882357
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,bleu_acc,0.29498164014687883,0.01596440096558967
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,bleu_diff,-6.505009210061705,0.6268960954843193
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge1_max,43.773621090740846,0.8400411954477274
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge1_acc,0.24112607099143207,0.014974827279752329
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge1_diff,-10.723279586053893,0.7370334795276966
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge2_max,26.5835203998597,0.8994004691527028
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge2_acc,0.1799265605875153,0.013447109235537583
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rouge2_diff,-11.606543714790986,0.8349217988871113
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rougeL_max,40.61834366861577,0.833488462597628
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rougeL_acc,0.23623011015911874,0.014869755015871124
rinna/bilingual-gpt-neox-4b,truthfulqa_gen,0-shot,rougeL_diff,-10.553870158245887,0.7246002434925973
rinna/bilingual-gpt-neox-4b,truthfulqa_mc1,0-shot,accuracy,0.2141982864137087,0.014362148155690478
rinna/bilingual-gpt-neox-4b,winogrande,5-shot,accuracy,0.5185477505919495,0.014042813708888378
kevin009/babyllama-v0.6,arc:challenge,25-shot,accuracy,0.35238907849829354,0.013960142600598677
kevin009/babyllama-v0.6,arc:challenge,25-shot,acc_norm,0.3609215017064846,0.014034761386175458
kevin009/babyllama-v0.6,hellaswag,10-shot,accuracy,0.46335391356303524,0.004976361454341339
kevin009/babyllama-v0.6,hellaswag,10-shot,acc_norm,0.6159131647082254,0.0048538457503921415
kevin009/babyllama-v0.6,hendrycksTest-abstract_algebra,5-shot,accuracy,0.24,0.04292346959909284
kevin009/babyllama-v0.6,hendrycksTest-abstract_algebra,5-shot,acc_norm,0.24,0.04292346959909284
kevin009/babyllama-v0.6,hendrycksTest-anatomy,5-shot,accuracy,0.17777777777777778,0.03302789859901717
kevin009/babyllama-v0.6,hendrycksTest-anatomy,5-shot,acc_norm,0.17777777777777778,0.03302789859901717
